hit_res,multi_scatter,ghost_rate,drop_rate,epsilon,phi_range,theta_range,primary_vertices,event_count,ghost_rate_metrics,clone_fraction_metrics,reconstruction_efficiency_metrics,hit_efficiency_metrics,purity_metrics,total_rec_tracks_metrics,total_truth_tracks_metrics,ghost_tracks_metrics,clones_count_metrics
0.004,0.0008,0.04,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.469383769465304], [0, 0, -1.094524473168556], [0, 0, 0.07468955882323801], [0, 0, 1.3697050066161691]]",4,0.027777777777777,0.0,0.4375,0.255102040816326,1.0,36,80,[4],0
0.004,0.0008,0.04,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.244311507350137], [0, 0, -0.501948320530979], [0, 0, 0.007999228803734], [0, 0, 2.929859600696893]]",4,0.020408163265306,0.0,0.6000000000000001,0.341145833333333,1.0,49,80,[38],0
0.004,0.001,0.01,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.807385052295], [0, 0, -0.176278965061535], [0, 0, -1.123855928575832], [0, 0, -2.000082236144812]]",4,0.0,0.0,0.375,0.205,1.0,30,80,[],0
0.004,0.001,0.01,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.34307163397184204], [0, 0, -0.32848491875970903], [0, 0, 2.137208828720167], [0, 0, 0.071360134297173]]",4,0.0,0.0,0.3625,0.208333333333333,1.0,29,80,[],0
0.004,0.001,0.01,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.19513457264936301], [0, 0, -0.975384994592666], [0, 0, 0.60846652252558], [0, 0, -1.304175804313002]]",4,0.0,0.0,0.275,0.140306122448979,1.0,22,80,[],0
0.004,0.001,0.01,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.829861672739937], [0, 0, -0.17354117988834503], [0, 0, 0.150366159327034], [0, 0, -0.711155667890728]]",4,0.0,0.0,0.3625,0.205729166666666,1.0,29,80,[],0
0.004,0.001,0.02,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, -1.163623995006835], [0, 0, -0.420948824767848], [0, 0, 0.019958365952198003], [0, 0, 1.75479803947111]]",4,0.0,0.0,0.3,0.1725,1.0,24,80,[],0
0.004,0.001,0.02,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, -1.062671232023574], [0, 0, -0.47153843039668003], [0, 0, -2.337359678922241], [0, 0, 0.039520717186821]]",4,0.0,0.0,0.3125,0.180555555555555,1.0,25,80,[],0
0.004,0.001,0.02,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.731051161765747], [0, 0, -0.876567373874893], [0, 0, 0.668305581622846], [0, 0, -0.35130697617669804]]",4,0.0,0.0,0.4375,0.25,1.0,35,80,[],0
0.004,0.001,0.02,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.279596060958676], [0, 0, 1.491933258940151], [0, 0, 0.38786124562378405], [0, 0, 0.45054411657465304]]",4,0.0,0.0,0.375,0.200520833333333,1.0,30,80,[],0
0.004,0.001,0.04,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.12219702152629401], [0, 0, 0.6112485877465661], [0, 0, 0.969447068002218], [0, 0, 0.6856489244764901]]",4,0.0,0.0,0.3625,0.205,1.0,29,80,[],0
0.004,0.001,0.04,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, -2.725417157653017], [0, 0, 0.260550927910684], [0, 0, 1.02681408589492], [0, 0, -0.31849871685234005]]",4,0.0,0.0,0.3125,0.172222222222222,1.0,25,80,[],0
0.004,0.001,0.04,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, 2.478279732593634], [0, 0, -0.08159514272783801], [0, 0, -0.296709839244912], [0, 0, -2.163318762928181]]",4,0.0,0.0,0.375,0.209183673469387,1.0,30,80,[],0
0.004,0.001,0.04,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, -2.004729568782137], [0, 0, -0.30953368016195004], [0, 0, -1.074223876490827], [0, 0, -0.23718466712234001]]",4,0.0,0.0,0.275,0.145833333333333,1.0,22,80,[],0
0.0006,0.0,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.160214484117867], [0, 0, 1.731017571916465], [0, 0, 0.5707578496662741], [0, 0, 0.7942239480984291]]",4,0.025974025974025,0.0,0.9375,0.9375,1.0,77,80,"[29, 41]",0
0.0006,0.0,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.9194742492950331], [0, 0, -0.306201226555885], [0, 0, -0.858795091589701], [0, 0, -0.9515514892450061]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.38805832271428203], [0, 0, -0.45935782701215305], [0, 0, -0.9277653934939011], [0, 0, 0.57702829698823]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.7655768460420641], [0, 0, -0.246625350092765], [0, 0, -0.06788706022636501], [0, 0, 0.03065281247406]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.008706951407893], [0, 0, -0.7067675117475171], [0, 0, 0.314453051911669], [0, 0, 0.39919321113688405]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.8765543732815161], [0, 0, 0.8743272584371151], [0, 0, -0.61968042344882], [0, 0, -0.116714519291502]]",4,0.012658227848101,0.0,0.975,0.975,1.0,79,80,[17],0
0.0006,0.0,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.233196869791569], [0, 0, -0.6984868797601591], [0, 0, -0.49883621220241703], [0, 0, -0.40463043104405505]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.577892060316151], [0, 0, 0.573467363563136], [0, 0, -1.119578451596424], [0, 0, 0.9867388759551851]]",4,0.012820512820512,0.0,0.9625,0.9609375,1.0,78,80,[0],0
0.0006,0.0,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.5742817751115961], [0, 0, 0.027552832502059], [0, 0, 1.470070613984309], [0, 0, -1.109297531994636]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.131682024205169], [0, 0, 0.645228637610749], [0, 0, 0.444693409174012], [0, 0, 0.28079310140128905]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.367250262112638], [0, 0, -0.23732501892654803], [0, 0, -1.375746754432009], [0, 0, 1.047594119424017]]",4,0.012658227848101,0.0,0.975,0.974489795918367,1.0,79,80,[19],0
0.0006,0.0,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.565202674266946], [0, 0, -2.1090582499162682], [0, 0, -0.040393717025836], [0, 0, -0.272012115273061]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0006,0.0002,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.9712314595914502], [0, 0, -1.055172744423966], [0, 0, -0.228632042771155], [0, 0, 0.077238737099449]]",4,0.0,0.0,1.0,0.9875,1.0,80,80,[],0
0.0006,0.0002,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.684499868404176], [0, 0, 0.176698142151717], [0, 0, -0.882929027774468], [0, 0, 0.6247131997167801]]",4,0.0,0.0,1.0,0.986111111111111,1.0,80,80,[],0
0.0006,0.0002,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.392570376355215], [0, 0, 0.721639059774515], [0, 0, -0.116666058620097], [0, 0, 0.28511656235029303]]",4,0.0,0.0,1.0,0.99234693877551,1.0,80,80,[],0
0.0006,0.0002,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.40082438609124205], [0, 0, 1.184650119201069], [0, 0, 1.8659539101292082], [0, 0, 0.9205097689003281]]",4,0.0,0.0,1.0,0.984375,1.0,80,80,[],0
0.0006,0.0002,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.403886389118464], [0, 0, 0.097165923378286], [0, 0, -1.511616886120283], [0, 0, 0.075246194968906]]",4,0.0,0.0,1.0,0.9925,1.0,80,80,[],0
0.0006,0.0002,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.922437813334899], [0, 0, -1.250315452619789], [0, 0, -1.181213527123014], [0, 0, 0.752506590482509]]",4,0.0,0.0,1.0,0.988888888888888,1.0,80,80,[],0
0.0006,0.0002,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.125146353821223], [0, 0, 0.397476248077589], [0, 0, -0.38706190963934906], [0, 0, -1.6682796561219062]]",4,0.0,0.0,1.0,0.989795918367346,1.0,80,80,[],0
0.0006,0.0002,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.746200886867678], [0, 0, 0.6187520022819071], [0, 0, 1.167115715870384], [0, 0, -0.34900755312625203]]",4,0.0,0.0,1.0,0.984375,0.997916666666666,80,80,[],0
0.0006,0.0002,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.044314803713568], [0, 0, 0.512932561411615], [0, 0, 0.267801636404074], [0, 0, -0.40283357401518605]]",4,0.012658227848101,0.0,0.975,0.97,1.0,79,80,[36],0
0.0006,0.0002,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.664914763345632], [0, 0, 1.045260011891838], [0, 0, -2.3876544858703452], [0, 0, 0.325685881695413]]",4,0.0,0.0,1.0,0.991666666666666,1.0,80,80,[],0
0.0006,0.0002,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.22885323871710303], [0, 0, -0.5117228088225451], [0, 0, 0.593647293316802], [0, 0, -1.496494403820405]]",4,0.0,0.0,1.0,0.98469387755102,1.0,80,80,[],0
0.0006,0.0002,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.07917495762233301], [0, 0, -1.442740062851255], [0, 0, 1.042479727779304], [0, 0, 1.024968420756398]]",4,0.0,0.0,1.0,0.986979166666666,1.0,80,80,[],0
0.0006,0.0004,0.01,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.117552113008558], [0, 0, -0.24150287070867302], [0, 0, 0.179656396782422], [0, 0, -1.123644421635621]]",4,0.0,0.0,0.975,0.755,1.0,78,80,[],0
0.0006,0.0004,0.01,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.017505335299488], [0, 0, 0.330642667560795], [0, 0, -0.593251030787031], [0, 0, -0.545279163494728]]",4,0.0,0.0,0.9625,0.775,0.9974025974025972,77,80,[],0
0.0006,0.0004,0.01,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.332841077910078], [0, 0, 1.145628862447993], [0, 0, -0.8185280914770551], [0, 0, -0.6824638346704921]]",4,0.0,0.0,0.9875,0.803571428571428,1.0,79,80,[],0
0.0006,0.0004,0.01,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.384403614821172], [0, 0, -0.19494241849250202], [0, 0, -1.234789616244387], [0, 0, -0.5179060445497681]]",4,0.0,0.0,1.0,0.796875,1.0,80,80,[],0
0.0006,0.0004,0.02,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.608976808559425], [0, 0, 1.2764667922707291], [0, 0, -0.335257601270258], [0, 0, 1.867060195642846]]",4,0.0,0.0,0.9875,0.805,1.0,79,80,[],0
0.0006,0.0004,0.02,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -0.49918286829448905], [0, 0, -1.270520726228269], [0, 0, -0.09217237750693401], [0, 0, -1.444957994374741]]",4,0.0,0.0,0.9875,0.777777777777777,1.0,79,80,[],0
0.0006,0.0004,0.02,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.7463305260970351], [0, 0, 0.9937672359822951], [0, 0, -1.135609337192271], [0, 0, -0.558579974381277]]",4,0.0,0.0,1.0,0.785714285714285,1.0,80,80,[],0
0.0006,0.0004,0.02,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, -1.003718446752407], [0, 0, -0.7198872281422161], [0, 0, 0.6310525327752541], [0, 0, 0.36459037007955203]]",4,0.0,0.0,0.9625,0.7812500000000001,1.0,77,80,[],0
0.0006,0.0004,0.04,0.0,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.087855763873742], [0, 0, -1.4164100485109161], [0, 0, 2.186292847652486], [0, 0, 0.73401817858227]]",4,0.0,0.0,0.9875,0.7975,1.0,79,80,[],0
0.0006,0.0004,0.04,0.1,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.623068077068914], [0, 0, -0.23856357780726603], [0, 0, 0.523146741114191], [0, 0, 0.660710508928505]]",4,0.0,0.0,1.0,0.775,1.0,80,80,[],0
0.0006,0.0004,0.04,0.02,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 0.938051181244374], [0, 0, 0.29063735812289004], [0, 0, 1.88383843812156], [0, 0, 0.700277623494162]]",4,0.0,0.0,1.0,0.7806122448979591,1.0,80,80,[],0
0.0006,0.0004,0.04,0.04,1.2799997269885562e-06,0.2,0.2,"[[0, 0, 1.4415542605194411], [0, 0, -0.27944320425635905], [0, 0, -0.805269984211709], [0, 0, 0.14622173406608602]]",4,0.0,0.0,0.9875,0.7916666666666661,1.0,79,80,[],0
0.0006,0.0006,0.01,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.6556073794300411], [0, 0, 0.10545572352861801], [0, 0, 1.080847771700684], [0, 0, 0.040127428450417]]",4,0.0,0.0,0.8250000000000001,0.54,1.0,66,80,[],0
0.0006,0.0006,0.01,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.081705432566419], [0, 0, 0.575857364213319], [0, 0, -0.030794696243111003], [0, 0, -0.858031820720846]]",4,0.0,0.0,0.8125,0.5444444444444441,1.0,65,80,[],0
0.0006,0.0006,0.01,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, -1.114818548832122], [0, 0, -1.321123800434574], [0, 0, 0.730124262781323], [0, 0, 0.5428099268179041]]",4,0.0,0.0,0.8,0.5102040816326531,1.0,64,80,[],0
0.0006,0.0006,0.01,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, 0.573113598400818], [0, 0, 0.5764241200611481], [0, 0, -0.348925876265118], [0, 0, -0.24933104843719303]]",4,0.0,0.0,0.8125,0.520833333333333,1.0,65,80,[],0
0.0006,0.0006,0.02,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.49310615360542204], [0, 0, 0.050827811617525004], [0, 0, 0.398710484178569], [0, 0, -0.42252438872630105]]",4,0.0,0.0,0.85,0.58,0.9957983193277312,68,80,[],0
0.0006,0.0006,0.02,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.643862256016214], [0, 0, 0.19095522368092901], [0, 0, 1.206111892718601], [0, 0, -0.650846375760145]]",4,0.0,0.0,0.7625000000000001,0.519444444444444,1.0,61,80,[],0
0.0006,0.0006,0.02,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.10019021363206], [0, 0, -0.33811836529475003], [0, 0, 0.9158679074933751], [0, 0, -0.12003121231292901]]",4,0.0,0.0,0.8250000000000001,0.553571428571428,1.0,66,80,[],0
0.0006,0.0006,0.02,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, -1.799707710534911], [0, 0, -0.827710331884917], [0, 0, 0.681154186862685], [0, 0, 0.39829886532650205]]",4,0.0,0.0,0.7625000000000001,0.494791666666666,1.0,61,80,[],0
0.0006,0.0006,0.04,0.0,2.879998617588697e-06,0.2,0.2,"[[0, 0, 0.775113473047436], [0, 0, -0.12006779381399801], [0, 0, -0.28630596625039], [0, 0, 1.975665640579193]]",4,0.0,0.0,0.8250000000000001,0.54,1.0,66,80,[],0
0.0006,0.0006,0.04,0.1,2.879998617588697e-06,0.2,0.2,"[[0, 0, -0.550089616239653], [0, 0, 2.438685989810207], [0, 0, -1.1707752170574661], [0, 0, 0.162846903886951]]",4,0.0,0.0,0.875,0.5972222222222221,1.0,70,80,[],0
0.0006,0.0006,0.04,0.02,2.879998617588697e-06,0.2,0.2,"[[0, 0, 0.32094099291550304], [0, 0, 0.313030081509992], [0, 0, -1.000109405623812], [0, 0, 0.75197938245409]]",4,0.0,0.0,0.8125,0.507653061224489,1.0,65,80,[],0
0.0006,0.0006,0.04,0.04,2.879998617588697e-06,0.2,0.2,"[[0, 0, -1.126176073183508], [0, 0, -0.5526707495772031], [0, 0, 1.31355388037048], [0, 0, 1.143300613663723]]",4,0.0,0.0,0.8,0.489583333333333,1.0,64,80,[],0
0.0006,0.0008,0.01,0.0,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.681095689817508], [0, 0, -0.33384685508390005], [0, 0, -1.521965878902146], [0, 0, 0.038063941607051004]]",4,0.0,0.0,0.525,0.325,1.0,42,80,[],0
0.0006,0.0008,0.01,0.1,5.119995630908924e-06,0.2,0.2,"[[0, 0, -1.360806726890834], [0, 0, -0.932208562996599], [0, 0, 1.800906639351832], [0, 0, 0.7836627206679181]]",4,0.0,0.0,0.6375000000000001,0.372222222222222,1.0,51,80,[],0
0.0006,0.0008,0.01,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.19969121171867302], [0, 0, -1.050251525650263], [0, 0, 1.16199458672671], [0, 0, 0.26389325357930604]]",4,0.0,0.0,0.6000000000000001,0.364795918367346,1.0,48,80,[],0
0.0006,0.0008,0.01,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.33023331320937904], [0, 0, -0.104140860385815], [0, 0, -1.080788922148145], [0, 0, 0.704967900094289]]",4,0.0,0.0,0.5375,0.328125,1.0,43,80,[],0
0.0006,0.0008,0.02,0.0,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.14844286193844802], [0, 0, -0.37116323285099], [0, 0, -0.638772782107704], [0, 0, -0.595104611474756]]",4,0.021739130434782,0.0,0.5625,0.32,1.0,46,80,[28],0
0.0006,0.0008,0.02,0.1,5.119995630908924e-06,0.2,0.2,"[[0, 0, -2.25931813048375], [0, 0, 0.693146615069257], [0, 0, -2.174937035780858], [0, 0, -0.229767540035192]]",4,0.0,0.0,0.625,0.380555555555555,1.0,50,80,[],0
0.0006,0.0008,0.02,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.8701030996194581], [0, 0, -1.7330634298841932], [0, 0, 1.174499586462668], [0, 0, 0.5387203999239191]]",4,0.0,0.0,0.5625,0.336734693877551,1.0,45,80,[],0
0.0006,0.0008,0.02,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, 1.199735483616407], [0, 0, -0.23126632195340302], [0, 0, 1.611858084436419], [0, 0, 0.088620208939945]]",4,0.0,0.0,0.5875,0.380208333333333,1.0,47,80,[],0
0.0006,0.0008,0.04,0.0,5.119995630908924e-06,0.2,0.2,"[[0, 0, -1.275172954096509], [0, 0, 0.000798114507574], [0, 0, 0.52096079787044], [0, 0, 0.717032088088949]]",4,0.024390243902439,0.0,0.5,0.3,1.0,41,80,[1],0
0.0006,0.0008,0.04,0.1,5.119995630908924e-06,0.2,0.2,"[[0, 0, 0.990222723766588], [0, 0, -1.54840182414917], [0, 0, 0.261619245989686], [0, 0, -0.6172607176573941]]",4,0.0,0.0,0.5125000000000001,0.302777777777777,1.0,41,80,[],0
0.0006,0.0008,0.04,0.02,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.05333909730706601], [0, 0, 1.7954011542998431], [0, 0, 0.237162453818646], [0, 0, -0.9462290187272061]]",4,0.0,0.0,0.65,0.400510204081632,1.0,52,80,[],0
0.0006,0.0008,0.04,0.04,5.119995630908924e-06,0.2,0.2,"[[0, 0, -0.09346356079965801], [0, 0, -0.36031424795897904], [0, 0, -0.08829269551566801], [0, 0, 1.032826668963424]]",4,0.0,0.0,0.5875,0.338541666666666,1.0,47,80,[],0
0.0006,0.001,0.01,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, 1.177219852039171], [0, 0, -0.284145685334849], [0, 0, -0.8910767416624611], [0, 0, 0.905356837359338]]",4,0.03125,0.0,0.3875,0.2175,1.0,32,80,[6],0
0.0006,0.001,0.01,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, 1.496465804607646], [0, 0, 0.116454518962952], [0, 0, 0.6885466248736211], [0, 0, -2.438189324262979]]",4,0.0,0.0,0.4375,0.236111111111111,1.0,35,80,[],0
0.0006,0.001,0.01,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.43606919555891405], [0, 0, -1.052954863644419], [0, 0, -0.144454831129426], [0, 0, 1.181096270150414]]",4,0.0,0.0,0.45,0.252551020408163,1.0,36,80,[],0
0.0006,0.001,0.01,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, 0.38263095264885505], [0, 0, 0.307577913799689], [0, 0, -0.216402573011854], [0, 0, -0.7608969418234001]]",4,0.0,0.0,0.375,0.197916666666666,1.0,30,80,[],0
0.0006,0.001,0.02,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, 1.040654051613895], [0, 0, 2.111256625557748], [0, 0, 2.538793258228694], [0, 0, 0.042387534715324006]]",4,0.0,0.0,0.375,0.225,1.0,30,80,[],0
0.0006,0.001,0.02,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, 1.5453272350583251], [0, 0, -0.8534383550153171], [0, 0, -0.7948821312711161], [0, 0, -3.083370375599739]]",4,0.038461538461538,0.0,0.3125,0.175,1.0,26,80,[18],0
0.0006,0.001,0.02,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, -1.296681882380084], [0, 0, 0.854510145741398], [0, 0, 0.380450362768946], [0, 0, -1.24951968164402]]",4,0.0,0.0,0.3375,0.186224489795918,1.0,27,80,[],0
0.0006,0.001,0.02,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.46352987175043703], [0, 0, -1.59383064857888], [0, 0, 0.518901160334811], [0, 0, -2.011238732669838]]",4,0.0,0.0,0.4125,0.239583333333333,1.0,33,80,[],0
0.0006,0.001,0.04,0.0,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.136149845920886], [0, 0, -0.067100350752127], [0, 0, 0.6471032337090851], [0, 0, -0.442866909438045]]",4,0.0,0.0,0.4625,0.27,1.0,37,80,[],0
0.0006,0.001,0.04,0.1,7.999989333318247e-06,0.2,0.2,"[[0, 0, -1.26996646754119], [0, 0, 0.528775687911165], [0, 0, 1.464935965866602], [0, 0, 0.515858069599315]]",4,0.0,0.0,0.425,0.241666666666666,1.0,34,80,[],0
0.0006,0.001,0.04,0.02,7.999989333318247e-06,0.2,0.2,"[[0, 0, -0.894525242901366], [0, 0, -0.9074558334297621], [0, 0, 0.32541776150344504], [0, 0, 0.490782521555272]]",4,0.0,0.0,0.425,0.224489795918367,1.0,34,80,[],0
0.0006,0.001,0.04,0.04,7.999989333318247e-06,0.2,0.2,"[[0, 0, 1.341175853414073], [0, 0, -0.47377245349400804], [0, 0, 1.044470846231093], [0, 0, 0.31865390103295405]]",4,0.0,0.0,0.475,0.252604166666666,1.0,38,80,[],0
0.0,0.0,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.45943184637133205], [0, 0, -1.216612430166721], [0, 0, 0.33455770088513404], [0, 0, -1.4553252230934]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.256346285165339], [0, 0, 0.29098678936238903], [0, 0, 1.379085897624672], [0, 0, 0.7781831141516871]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.5181815998718289], [0, 0, -0.194814793997466], [0, 0, -0.45759724547791103], [0, 0, -0.39945488555986003]]",4,0.0,0.0,1.0,1.0,0.997499999999999,80,80,[],0
0.0,0.0,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.911223274386249], [0, 0, -1.9162262004136332], [0, 0, -0.504676524969477], [0, 0, 0.053504158734517006]]",4,0.0,0.0,1.0,1.0,0.997499999999999,80,80,[],0
0.0,0.0,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.108685832308475], [0, 0, 0.5296240974174551], [0, 0, 2.11381700266216], [0, 0, 0.271323380539085]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.828635739254636], [0, 0, 0.31460846199157705], [0, 0, -0.7048780326628791], [0, 0, 1.587060061138156]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.399796473841906], [0, 0, 0.157073026940824], [0, 0, 0.238896704583471], [0, 0, -0.46443517180512506]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.225419543115591], [0, 0, 1.681283162354542], [0, 0, 1.473949221488431], [0, 0, 0.938518179532396]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.311240112212863], [0, 0, -1.202856256458856], [0, 0, -0.053679709840092], [0, 0, -0.7487541141166311]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.5362608941409021], [0, 0, -0.41699862135258203], [0, 0, -0.758526038542608], [0, 0, -0.6967978001807511]]",4,0.012820512820512001,0.0,0.9625,0.961111111111111,1.0,78,80,[34],0
0.0,0.0,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.512505071201093], [0, 0, 1.305149394703288], [0, 0, -1.086454199372964], [0, 0, -0.6602408558772851]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.11693657567901102], [0, 0, 1.109428632073979], [0, 0, -0.304172156183714], [0, 0, 0.232515553482561]]",4,0.0,0.0,1.0,1.0,1.0,80,80,[],0
0.0,0.0002,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.6168296420455971], [0, 0, -0.8744166679453811], [0, 0, -0.35185679871451203], [0, 0, -0.26696160649488304]]",4,0.0,0.0,1.0,0.995,1.0,80,80,[],0
0.0,0.0002,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.5517200693247161], [0, 0, 0.550200536263524], [0, 0, -0.330754027754182], [0, 0, -0.11624726624067601]]",4,0.0,0.0,1.0,0.986111111111111,0.997499999999999,80,80,[],0
0.0,0.0002,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.306046377098105], [0, 0, -1.8437555542436992], [0, 0, 0.9675576215981331], [0, 0, 0.9089035126061751]]",4,0.0,0.0,1.0,0.989795918367346,1.0,80,80,[],0
