Hit_res,Multi_scatter,noise_rate,efficency_err,epsilon,phi_range,theta_range,primary_verticies,event_count,ghost_rate_metrics,clone_fraction_metrics,reconstruction_efficiency_metrics,hit_efficiency_metrics,purity_metrics,total_rec_tracks_metrics,total_truth_tracks_metrics,ghost_tracks_metrics,clones_count_metrics,metrics
0.002,0.002,0.02,0.04,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.510910503173266]]",1,0.0,0.0,0.2,0.104166666666666,1.0,2,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.2, 'hit_efficiency': 0.104166666666666, 'purity': 1.0, 'total_rec_tracks': 2, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.002,0.04,0.0,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.21722861202336202]]",1,0.0,0.0,0.1,0.06,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.06, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.002,0.04,0.1,4.999958333473665e-05,0.2,0.2,"[[0, 0, -0.579365041104642]]",1,0.0,0.0,0.0,0.0,0.0,0,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.0, 'hit_efficiency': 0.0, 'purity': 0.0, 'total_rec_tracks': 0, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.002,0.04,0.02,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.49269183539079203]]",1,0.0,0.0,0.1,0.061224489795918005,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.061224489795918005, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.002,0.04,0.04,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.528149692078409]]",1,0.0,0.0,0.0,0.0,0.0,0,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.0, 'hit_efficiency': 0.0, 'purity': 0.0, 'total_rec_tracks': 0, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.4065643306218472]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.09751387597069401]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.16048246592859503]]",1,0.0,0.0,1.0,0.959183673469387,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.959183673469387, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.411621623250256]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.441183446050721]]",1,0.0,0.0,1.0,0.96,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.96, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.962207477488987]]",1,0.0,0.0,1.0,0.9777777777777771,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9777777777777771, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.9706579557099531]]",1,0.0,0.0,1.0,0.9795918367346931,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9795918367346931, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.608703196680898]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.440197216006506]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.385271427759852]]",1,0.0,0.0,1.0,1.022222222222222,0.9800000000000001,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.022222222222222, 'purity': 0.9800000000000001, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -2.5451898781429803]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0002,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.6560824908613021]]",1,0.0,0.0,1.0,0.9791666666666661,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9791666666666661, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.01,0.0,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.650130841056998]]",1,0.0,0.0,1.0,0.84,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.84, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.01,0.1,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.18490031540325802]]",1,0.0,0.0,1.0,0.866666666666666,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.866666666666666, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.01,0.02,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.40366144216511]]",1,0.0,0.0,1.0,0.755102040816326,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.755102040816326, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.01,0.04,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.8015468314680101]]",1,0.0,0.0,0.9,0.75,1.0,9,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.9, 'hit_efficiency': 0.75, 'purity': 1.0, 'total_rec_tracks': 9, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.02,0.0,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.720091976468587]]",1,0.0,0.0,1.0,0.72,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.72, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.02,0.1,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.363814576476556]]",1,0.0,0.0,1.0,0.777777777777777,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.777777777777777, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.02,0.02,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.860575779201145]]",1,0.0,0.0,1.0,0.755102040816326,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.755102040816326, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.02,0.04,1.999999333368585e-06,0.2,0.2,"[[0, 0, 0.8290448207948821]]",1,0.0,0.0,1.0,0.8125,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.8125, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.04,0.0,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.712626435347776]]",1,0.0,0.0,1.0,0.84,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.84, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.04,0.1,1.999999333368585e-06,0.2,0.2,"[[0, 0, -0.7731033699218851]]",1,0.0,0.0,1.0,0.777777777777777,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.777777777777777, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.04,0.02,1.999999333368585e-06,0.2,0.2,"[[0, 0, 1.73217754975845]]",1,0.0,0.0,1.0,0.7755102040816321,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.7755102040816321, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.002,0.0004,0.04,0.04,1.999999333368585e-06,0.2,0.2,"[[0, 0, -1.421099261831046]]",1,0.0,0.0,1.0,0.875,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.875, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.082685206003811]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -2.243072581215349]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.5498396666205521]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.52793115872399]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.5178391394345601]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.298691536218671]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -1.122927587201811]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.21541007575616403]]",1,0.0,0.0,1.0,0.9791666666666661,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9791666666666661, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.284366081735121]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.819139484620337]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.6504565660815741]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.48362042354235]]",1,0.0,0.0,1.0,0.9791666666666661,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9791666666666661, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.01,0.0,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.08974557659762901]]",1,0.0,0.0,0.1,0.04,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.04, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.01,0.1,4.999958333473665e-05,0.2,0.2,"[[0, 0, -1.037673843748078]]",1,0.0,0.0,0.1,0.066666666666666,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.066666666666666, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.01,0.02,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.847671662058988]]",1,0.0,0.0,0.1,0.040816326530612006,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.040816326530612006, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.01,0.04,4.999958333473665e-05,0.2,0.2,"[[0, 0, -0.149829633063734]]",1,0.0,0.0,0.2,0.104166666666666,1.0,2,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.2, 'hit_efficiency': 0.104166666666666, 'purity': 1.0, 'total_rec_tracks': 2, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.02,0.0,4.999958333473665e-05,0.2,0.2,"[[0, 0, -0.37580850133179405]]",1,0.0,0.0,0.1,0.06,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.06, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.02,0.1,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.974581521005606]]",1,0.0,0.0,0.0,0.0,0.0,0,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.0, 'hit_efficiency': 0.0, 'purity': 0.0, 'total_rec_tracks': 0, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.02,0.02,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.177067712766272]]",1,0.0,0.0,0.0,0.0,0.0,0,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.0, 'hit_efficiency': 0.0, 'purity': 0.0, 'total_rec_tracks': 0, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.02,0.04,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.40403601411164103]]",1,0.0,0.0,0.2,0.125,1.0,2,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.2, 'hit_efficiency': 0.125, 'purity': 1.0, 'total_rec_tracks': 2, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.04,0.0,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.336737091158802]]",1,0.0,0.0,0.2,0.12,1.0,2,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.2, 'hit_efficiency': 0.12, 'purity': 1.0, 'total_rec_tracks': 2, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.04,0.1,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.6095480740585391]]",1,0.0,0.0,0.0,0.0,0.0,0,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.0, 'hit_efficiency': 0.0, 'purity': 0.0, 'total_rec_tracks': 0, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.04,0.02,4.999958333473665e-05,0.2,0.2,"[[0, 0, -0.032644637882804]]",1,0.0,0.0,0.1,0.040816326530612006,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.040816326530612006, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.002,0.04,0.04,4.999958333473665e-05,0.2,0.2,"[[0, 0, 0.6811328754018741]]",1,0.0,0.0,0.1,0.0625,1.0,1,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 0.1, 'hit_efficiency': 0.0625, 'purity': 1.0, 'total_rec_tracks': 1, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.01,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.9839660575186351]]",1,0.0,0.0,1.0,0.92,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.92, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.01,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.36859679924660405]]",1,0.0,0.0,1.0,0.9111111111111111,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9111111111111111, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.01,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -2.26044887296941]]",1,0.0,0.0,1.0,0.897959183673469,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.897959183673469, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.01,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.405459439666263]]",1,0.0,0.0,1.0,0.958333333333333,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.958333333333333, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.02,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.5739098274177471]]",1,0.0,0.0,1.0,0.96,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.96, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.02,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.8929214119402541]]",1,0.0,0.0,1.0,0.9777777777777771,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9777777777777771, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.02,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.326372132882629]]",1,0.0,0.0,1.0,0.8367346938775511,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.8367346938775511, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.02,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.801669370677846]]",1,0.0,0.0,1.0,1.0,0.9800000000000001,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 0.9800000000000001, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.04,0.0,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.4023805532171512]]",1,0.0,0.0,1.0,0.92,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.92, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.04,0.1,1.124999789103853e-06,0.2,0.2,"[[0, 0, -0.5954950030700541]]",1,0.0,0.0,1.0,1.0,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 1.0, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.04,0.02,1.124999789103853e-06,0.2,0.2,"[[0, 0, 1.038312658737953]]",1,0.0,0.0,1.0,0.9183673469387751,1.0,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9183673469387751, 'purity': 1.0, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
0.004,0.0002,0.04,0.04,1.124999789103853e-06,0.2,0.2,"[[0, 0, 0.31795579896180204]]",1,0.0,0.0,1.0,0.9791666666666661,0.9800000000000001,10,10,[],0,"{'ghost_rate': 0.0, 'clone_fraction': 0.0, 'reconstruction_efficiency': 1.0, 'hit_efficiency': 0.9791666666666661, 'purity': 0.9800000000000001, 'total_rec_tracks': 10, 'total_truth_tracks': 10, 'ghost_tracks': [], 'clones_count': 0}"
